id,sex,age,bronze,silver,gold,platinum,paid,employed,number_people,income,married,tobacco,city,state,lat,lng
467072,1,30,37.7,68.7,112.7,172.2,112.7,1,2,200000,1,1,Orlando,Florida,28.53823,-81.37739
468072,1,32,56.45,88.95,136.45,200.2,88.95,1,1,200000,1,1,Statesboro,Georgia,32.44891,-81.78333
469072,1,38,45.7,84.7,140.7,216.2,84.7,1,2,200000,1,1,Lake City,Florida,30.19052,-82.63712
470073,0,36,62.95,104.45,162.95,242.2,162.95,1,3,200000,0,1,Topeka,Kansas,39.04928,-95.67118
471073,0,38,44.45,80.95,134.45,206.2,80.95,1,1,300000,0,1,Columbus,Georgia,32.46288,-84.98757
472073,0,39,44.45,80.95,134.45,206.2,80.95,1,1,100000,1,1,Jackson,Mississippi,32.29869,-90.18049
473073,0,36,46.95,88.45,146.95,226.2,88.45,1,3,300000,0,1,Atlanta,Georgia,33.74831,-84.39111
474073,0,36,56.45,88.95,136.45,200.2,88.95,0,1,200000,1,1,Dallas,Texas,32.77815,-96.7954
475073,0,31,40.45,72.95,120.45,184.2,120.45,1,1,200000,0,1,Atlanta,Georgia,33.74831,-84.39111
476073,0,34,58.95,96.45,148.95,220.2,58.95,1,3,100000,0,1,Belpre,Kansas,37.95125,-99.09556
477073,0,38,46.95,88.45,146.95,226.2,46.95,0,3,200000,1,1,New Orleans,Louisiana,29.9537,-90.07775
478073,0,38,60.45,96.95,150.45,222.2,222.2,1,1,200000,1,1,Harrison,Arkansas,36.22862,-93.11052
479073,0,39,41.45,77.95,131.45,203.2,77.95,1,1,100000,1,1,Rockford,Illinois,42.2669,-89.07806
480074,1,38,41.45,77.95,131.45,203.2,131.45,1,1,100000,1,1,Quincy,Illinois,39.93559,-91.39583
481074,1,30,53.7,84.7,128.7,188.2,53.7,1,2,700000,1,1,Forrest City,Arkansas,35.01142,-90.7862
482074,1,34,58.95,96.45,148.95,220.2,96.45,1,3,500000,1,1,Murfreesboro,Tennessee,35.84439,-86.39435
483074,1,33,56.45,88.95,136.45,200.2,88.95,1,1,400000,1,1,Fort Myers,Florida,26.64084,-81.86808
484075,0,33,40.45,72.95,120.45,184.2,120.45,1,1,200000,1,1,Jackson,Mississippi,32.29869,-90.18049
485075,0,37,51.25,87.75,141.25,213.0,87.75,1,1,200000,1,1,Chicago,Illinois,41.88425,-87.63245
486075,0,33,41.7,76.7,126.7,194.2,126.7,1,2,500000,0,1,Temple,Texas,31.09747,-97.34303
487075,0,37,38.25,74.75,128.25,200.0,128.25,1,1,300000,0,1,Houston,Texas,29.76058,-95.36968
488076,1,31,50.25,82.75,130.25,194.0,50.25,1,1,100000,1,1,Overton,Nebraska,40.73869,-99.5383
489077,0,35,41.2,81.2,136.2,211.2,41.2,1,4,100000,1,1,Champaign,Illinois,40.1142,-88.2435
490078,1,39,38.25,74.75,128.25,200.0,128.25,1,1,100000,0,1,El Paso,Texas,31.75916,-106.48749
491078,1,33,41.7,76.7,126.7,194.2,41.7,1,2,100000,1,1,Ballwin,Missouri,38.59299,-90.53937
492078,1,38,44.45,80.95,134.45,206.2,134.45,0,1,400000,1,1,Hammond,Louisiana,30.50417,-90.45846
493078,1,31,56.45,88.95,136.45,200.2,88.95,1,1,100000,1,1,Florence,Alabama,34.80045,-87.67526
494078,1,39,44.45,80.95,134.45,206.2,206.2,1,1,100000,1,1,Jackson,Mississippi,32.29869,-90.18049
495078,1,35,56.45,88.95,136.45,200.2,88.95,1,1,200000,0,1,Kearney,Nebraska,40.70047,-99.08347
496078,1,37,61.7,100.7,156.7,232.2,100.7,1,2,100000,1,1,Catharine,Kansas,38.92777,-99.21493
497078,1,36,54.7,89.7,139.7,207.2,139.7,1,2,900000,0,1,Rockford,Illinois,42.2669,-89.07806
498078,1,33,53.45,85.95,133.45,197.2,133.45,1,1,200000,1,1,Springfield,Illinois,39.80105,-89.6436
499078,1,37,60.45,96.95,150.45,222.2,60.45,1,1,200000,0,1,Monroe,Louisiana,32.50983,-92.11879
500078,1,32,60.2,100.2,155.2,230.2,100.2,1,4,200000,1,1,West Palm Beach,Florida,26.71439,-80.05319
501078,1,31,38.95,72.45,118.95,182.2,72.45,1,3,300000,0,1,Greenville,Mississippi,33.39896,-91.03778
502078,1,31,34.25,66.75,114.25,178.0,66.75,1,1,100000,0,1,Florence,Alabama,34.80045,-87.67526
503078,1,37,44.45,80.95,134.45,206.2,44.45,1,1,500000,0,1,Tulsa,Oklahoma,36.14974,-95.99333
504078,1,31,56.45,88.95,136.45,200.2,136.45,1,1,500000,0,1,Saint Petersburg,Florida,27.77086,-82.67927
505078,1,39,60.45,96.95,150.45,222.2,150.45,1,1,100000,0,1,San Antonio,Texas,29.42458,-98.49461
506078,1,30,30.25,58.75,100.25,156.0,58.75,1,1,100000,1,1,Baton Rouge,Louisiana,30.44334,-91.18699
507078,1,31,42.95,80.45,132.95,204.2,80.45,1,3,700000,1,1,Durant,Oklahoma,33.9932,-96.38602
508078,1,37,41.45,77.95,131.45,203.2,77.95,0,1,100000,1,1,Saint Louis,Missouri,38.62775,-90.19956
509078,1,32,37.45,69.95,117.45,181.2,69.95,1,1,200000,0,1,Bloomington,Illinois,40.48535,-88.99772
510079,0,34,42.95,80.45,132.95,204.2,132.95,1,3,300000,1,1,Ponca City,Oklahoma,36.70358,-97.07928
511079,0,39,56.75,98.25,156.75,236.0,56.75,1,3,300000,0,1,Pierce City,Missouri,36.94499,-94.00159
512079,0,33,36.75,74.25,126.75,198.0,126.75,1,3,300000,1,1,Palestine,Texas,31.7617,-95.632
513079,0,37,44.45,80.95,134.45,206.2,134.45,1,1,100000,0,1,Tupelo,Mississippi,34.25741,-88.70783
514079,0,31,56.45,88.95,136.45,200.2,136.45,1,1,100000,1,1,Hot Springs National Park,Arkansas,34.5116500261,-93.0535500511
515079,0,37,46.95,88.45,146.95,226.2,146.95,0,3,700000,1,1,Nashville,Tennessee,36.16784,-86.77816
516079,0,36,56.45,88.95,136.45,200.2,56.45,1,1,100000,0,1,Elk City,Oklahoma,35.41228,-99.41723
517079,0,32,44.2,84.2,139.2,214.2,139.2,0,4,200000,1,1,Miami,Florida,25.77481,-80.19773
518079,0,35,40.45,72.95,120.45,184.2,120.45,1,1,200000,1,1,Shreveport,Louisiana,32.51487,-93.74689
519079,0,34,40.45,72.95,120.45,184.2,72.95,1,1,300000,0,1,Springfield,Missouri,37.20897,-93.29156
520080,1,39,41.45,77.95,131.45,203.2,131.45,1,1,200000,0,1,Joliet,Illinois,41.52493,-88.08459
521080,1,35,40.45,72.95,120.45,184.2,120.45,1,1,200000,1,1,Nashville,Tennessee,36.16784,-86.77816
522080,1,35,42.95,80.45,132.95,204.2,42.95,1,3,200000,0,1,Shreveport,Louisiana,32.51487,-93.74689
523080,1,32,42.95,80.45,132.95,204.2,80.45,1,3,100000,1,1,Houston,Texas,29.76058,-95.36968
524080,1,36,40.45,72.95,120.45,184.2,184.2,1,1,100000,1,1,Saint Louis,Missouri,38.62775,-90.19956
525080,1,33,41.7,76.7,126.7,194.2,126.7,1,2,700000,1,1,Austin,Texas,30.26759,-97.74299
526080,1,39,44.45,80.95,134.45,206.2,80.95,0,1,100000,1,1,Heber Springs,Arkansas,35.4919,-92.03686
527080,1,31,41.7,76.7,126.7,194.2,76.7,1,2,300000,1,1,Cleveland,Mississippi,33.74745,-90.71702
528080,1,35,58.95,96.45,148.95,220.2,96.45,1,3,100000,1,1,Ashby,Nebraska,42.02076,-101.92752
529080,1,34,38.0,78.0,133.0,208.0,208.0,1,4,100000,0,1,Saint Petersburg,Florida,27.77086,-82.67927
530081,0,34,40.45,72.95,120.45,184.2,72.95,1,1,100000,0,1,Watson,Missouri,40.47761,-95.62267
531081,0,39,45.7,84.7,140.7,216.2,140.7,1,2,100000,0,1,Comstock,Nebraska,41.5566,-99.24266
532081,0,37,45.7,84.7,140.7,216.2,140.7,1,2,100000,0,1,London,Kentucky,37.12723,-84.08383
533081,0,36,61.2,105.2,166.2,249.2,105.2,1,4,100000,1,1,New Boston,Illinois,41.17145,-90.99563
534081,0,35,56.45,88.95,136.45,200.2,88.95,1,1,200000,0,1,Woodville,Texas,30.77535,-94.41432
535081,0,33,40.45,72.95,120.45,184.2,120.45,1,1,300000,0,1,New Orleans,Louisiana,29.9537,-90.07775
536081,0,35,58.95,96.45,148.95,220.2,96.45,1,3,100000,1,1,Naples,Florida,26.13934,-81.79583
537081,0,33,40.45,72.95,120.45,184.2,184.2,1,1,200000,1,1,Kansas City,Missouri,39.10345,-94.58311
538081,0,34,39.95,77.45,129.95,201.2,77.45,1,3,100000,1,1,Effingham,Illinois,39.11922,-88.53759
539082,1,38,54.25,90.75,144.25,216.0,144.25,1,1,100000,0,1,Alexandria,Louisiana,31.31266,-92.44568
540083,0,31,40.45,72.95,120.45,184.2,72.95,1,1,300000,1,1,Shickley,Nebraska,40.41773,-97.72321
541083,0,36,61.7,100.7,156.7,232.2,61.7,1,2,300000,1,1,Jefferson City,Missouri,38.57751,-92.17784
542083,0,32,42.95,80.45,132.95,204.2,80.45,0,3,200000,1,1,Dallas,Texas,32.77815,-96.7954
543083,0,39,45.7,84.7,140.7,216.2,140.7,0,2,100000,0,1,Tupelo,Mississippi,34.25741,-88.70783
544083,0,33,56.45,88.95,136.45,200.2,136.45,1,1,300000,0,1,Huntsville,Alabama,34.72929,-86.5851
545084,1,39,42.7,81.7,137.7,213.2,137.7,1,2,300000,1,1,New Boston,Illinois,41.17145,-90.99563
546084,1,38,44.45,80.95,134.45,206.2,134.45,1,1,100000,1,1,Fort Myers,Florida,26.64084,-81.86808
547084,1,32,42.95,80.45,132.95,204.2,80.45,1,3,200000,1,1,Jackson,Mississippi,32.29869,-90.18049
548084,1,34,57.7,92.7,142.7,210.2,142.7,1,2,200000,1,1,Green Castle,Missouri,40.26252,-92.87798
549084,1,36,57.7,92.7,142.7,210.2,92.7,1,2,100000,0,1,Round Top,Texas,30.07121,-96.69392
550085,0,31,41.7,76.7,126.7,194.2,41.7,1,2,100000,1,1,Fort Myers,Florida,26.64084,-81.86808
551085,0,31,53.45,85.95,133.45,197.2,85.95,1,1,100000,0,1,Rinard,Illinois,38.57063,-88.46147
552085,0,38,60.45,96.95,150.45,222.2,96.95,1,1,500000,1,1,Holly Springs,Mississippi,34.7693,-89.44859
553085,0,36,44.45,80.95,134.45,206.2,44.45,1,1,200000,0,1,Athens,Georgia,33.95813,-83.37325
554085,0,39,44.45,80.95,134.45,206.2,80.95,0,1,100000,0,1,Victoria,Texas,28.80594,-97.00357
555085,0,30,38.95,72.45,118.95,182.2,118.95,1,3,200000,1,1,Springdale,Arkansas,36.18836,-94.13021
556085,0,35,42.95,80.45,132.95,204.2,42.95,1,3,200000,1,1,Abilene,Texas,32.44917,-99.74142
557085,0,37,44.45,80.95,134.45,206.2,44.45,0,1,300000,1,1,Arnold,Kansas,38.63808,-100.04637
558086,1,32,56.45,88.95,136.45,200.2,136.45,1,1,300000,1,1,Leslie,Missouri,38.4181,-91.23161
559086,1,36,60.45,96.95,150.45,222.2,150.45,1,1,300000,0,1,Ballwin,Missouri,38.59299,-90.53937
560088,1,31,31.5,62.5,106.5,166.0,106.5,1,2,200000,1,1,Knoxville,Tennessee,35.96068,-83.92103
561088,1,33,58.95,96.45,148.95,220.2,96.45,1,3,100000,1,1,Greenville,Mississippi,33.39896,-91.03778
562088,1,33,40.45,72.95,120.45,184.2,72.95,0,1,500000,1,1,Fort Myers,Florida,26.64084,-81.86808
563088,1,36,40.45,72.95,120.45,184.2,72.95,1,1,300000,0,1,Tampa,Florida,27.94653,-82.45927
564088,1,36,58.95,96.45,148.95,220.2,148.95,1,3,300000,1,1,Temple,Texas,31.09747,-97.34303
565088,1,35,56.45,88.95,136.45,200.2,88.95,1,1,300000,1,1,New Orleans,Louisiana,29.9537,-90.07775
566088,1,31,42.95,80.45,132.95,204.2,80.45,1,3,100000,1,1,Kansas City,Missouri,39.10345,-94.58311
567088,1,31,53.45,85.95,133.45,197.2,85.95,1,1,200000,1,1,Chicago,Illinois,41.88425,-87.63245
568088,1,35,57.2,97.2,152.2,227.2,152.2,1,4,100000,1,1,Chicago,Illinois,41.88425,-87.63245
569088,1,37,60.45,96.95,150.45,222.2,96.95,1,1,700000,1,1,Ponca City,Oklahoma,36.70358,-97.07928
570089,0,35,40.45,72.95,120.45,184.2,184.2,1,1,300000,1,1,Kansas City,Missouri,39.10345,-94.58311
571090,1,39,44.45,80.95,134.45,206.2,44.45,1,1,300000,0,1,Kansas City,Missouri,39.10345,-94.58311
572090,1,38,44.45,80.95,134.45,206.2,80.95,1,1,300000,0,1,Oklahoma City,Oklahoma,35.47203,-97.52107
573090,1,39,48.2,92.2,153.2,236.2,48.2,1,4,100000,1,1,Austin,Texas,30.26759,-97.74299
574090,1,38,38.25,74.75,128.25,200.0,200.0,0,1,100000,1,1,Monroe,Louisiana,32.50983,-92.11879
575090,1,30,37.7,68.7,112.7,172.2,68.7,1,2,300000,0,1,Houston,Texas,29.76058,-95.36968
576090,1,40,44.45,80.95,134.45,206.2,80.95,1,1,800000,1,1,Oshkosh,Nebraska,41.40219,-102.34364
577091,0,31,40.45,72.95,120.45,184.2,120.45,1,1,300000,0,1,Oklahoma City,Oklahoma,35.47203,-97.52107
578091,0,33,36.75,74.25,126.75,198.0,126.75,1,3,200000,1,1,Memphis,Tennessee,35.14976,-90.04925
579091,0,30,36.45,64.95,106.45,162.2,64.95,1,1,100000,0,1,Jackson,Mississippi,32.29869,-90.18049
580092,1,33,41.7,76.7,126.7,194.2,76.7,1,2,100000,1,1,Macon,Georgia,32.83998,-83.62808
581092,1,39,45.7,84.7,140.7,216.2,140.7,1,2,200000,1,1,Vero Beach,Florida,27.63885,-80.39422
582092,1,40,60.45,96.95,150.45,222.2,96.95,1,1,200000,1,1,Round Top,Texas,30.07121,-96.69392
583092,1,36,60.45,96.95,150.45,222.2,150.45,1,1,100000,1,1,Nashville,Tennessee,36.16784,-86.77816
584092,1,32,40.45,72.95,120.45,184.2,120.45,1,1,200000,1,1,Norfolk,Nebraska,42.03271,-97.41106
585092,1,30,52.45,80.95,122.45,178.2,122.45,1,1,200000,1,1,Athens,Georgia,33.95813,-83.37325
586092,1,33,42.95,80.45,132.95,204.2,132.95,1,3,100000,0,1,Hammond,Louisiana,30.50417,-90.45846
587092,1,38,57.45,93.95,147.45,219.2,147.45,1,1,100000,1,1,Bloomington,Illinois,40.48535,-88.99772
588092,1,35,42.95,80.45,132.95,204.2,80.45,1,3,100000,1,1,Columbus,Georgia,32.46288,-84.98757
589092,1,31,57.7,92.7,142.7,210.2,142.7,1,2,700000,0,1,Syracuse,Kansas,37.9805,-101.75198
590093,0,37,41.45,77.95,131.45,203.2,41.45,1,1,100000,0,1,Champaign,Illinois,40.1142,-88.2435
591094,1,38,58.7,97.7,153.7,229.2,97.7,1,2,100000,0,1,Rockford,Illinois,42.2669,-89.07806
592094,1,33,56.45,88.95,136.45,200.2,136.45,0,1,300000,1,1,Henry,Tennessee,36.20172,-88.41822
593094,1,35,42.95,80.45,132.95,204.2,204.2,1,3,200000,1,1,Memphis,Tennessee,35.14976,-90.04925
594094,1,34,42.95,80.45,132.95,204.2,80.45,1,3,200000,1,1,Little Rock,Arkansas,34.7487,-92.27485
595094,1,34,40.45,72.95,120.45,184.2,120.45,1,1,300000,0,1,Saint Joseph,Missouri,39.76861,-94.84663
596094,1,33,42.95,80.45,132.95,204.2,132.95,1,3,200000,0,1,Murfreesboro,Tennessee,35.84439,-86.39435
597094,1,33,41.7,76.7,126.7,194.2,76.7,1,2,100000,1,1,Wichita Falls,Texas,33.9083,-98.50099
598094,1,35,60.2,100.2,155.2,230.2,100.2,1,4,100000,1,1,Greenville,Texas,33.13907,-96.10678
599094,1,33,56.45,88.95,136.45,200.2,136.45,1,1,300000,1,1,Huntsville,Alabama,34.72929,-86.5851
600095,0,34,58.95,96.45,148.95,220.2,58.95,1,3,400000,1,1,Tampa,Florida,27.94653,-82.45927
601095,0,32,44.2,84.2,139.2,214.2,84.2,1,4,200000,0,1,Milton,Kansas,37.43162,-97.7697
602095,0,36,40.75,82.25,140.75,220.0,220.0,0,3,100000,0,1,Ponca City,Oklahoma,36.70358,-97.07928
603095,0,32,40.45,72.95,120.45,184.2,40.45,1,1,800000,1,1,Chattanooga,Tennessee,35.04672,-85.30947
604096,1,32,40.45,72.95,120.45,184.2,184.2,1,1,100000,0,1,Weatherford,Texas,32.75901,-97.80101
605096,1,31,40.45,72.95,120.45,184.2,40.45,1,1,100000,1,1,Salina,Kansas,38.84054,-97.6097
606096,1,30,40.2,76.2,125.2,192.2,125.2,1,4,200000,0,1,Jacksonville,Florida,30.33147,-81.65622
607096,1,32,40.45,72.95,120.45,184.2,40.45,1,1,200000,1,1,Huntsville,Alabama,34.72929,-86.5851
608096,1,30,40.2,76.2,125.2,192.2,192.2,1,4,100000,1,1,San Antonio,Texas,29.42458,-98.49461
609096,1,38,61.7,100.7,156.7,232.2,156.7,1,2,300000,1,1,Jefferson City,Missouri,38.57751,-92.17784
610097,0,35,42.95,80.45,132.95,204.2,42.95,1,3,200000,1,1,Savonburg,Kansas,37.74868,-95.14353
611097,0,39,45.7,84.7,140.7,216.2,84.7,1,2,300000,1,1,Mclean,Texas,35.23194,-100.60015
612097,0,31,36.75,74.25,126.75,198.0,36.75,1,3,100000,1,1,Houston,Texas,29.76058,-95.36968
613097,0,35,40.45,72.95,120.45,184.2,184.2,1,1,200000,0,1,Sioux City,Iowa,42.49981,-96.42094
614097,0,33,44.2,84.2,139.2,214.2,44.2,1,4,100000,1,1,Lake Charles,Louisiana,30.22403,-93.22011
615097,0,36,57.45,93.95,147.45,219.2,57.45,1,1,200000,1,1,Carbondale,Illinois,37.7273,-89.2158
616097,0,35,37.45,69.95,117.45,181.2,117.45,1,1,500000,1,1,Bloomington,Illinois,40.48535,-88.99772
617097,0,39,62.95,104.45,162.95,242.2,62.95,1,3,300000,1,1,Saint Louis,Missouri,38.62775,-90.19956
618097,0,33,58.95,96.45,148.95,220.2,96.45,1,3,700000,1,1,Miami,Florida,25.77481,-80.19773
619097,0,33,38.0,78.0,133.0,208.0,133.0,1,4,300000,1,1,Kearney,Nebraska,40.70047,-99.08347
620098,1,38,48.2,92.2,153.2,236.2,153.2,1,4,100000,0,1,Augusta,Georgia,33.47929,-81.97522
621099,0,30,38.95,72.45,118.95,182.2,72.45,1,3,100000,1,1,Henry,Tennessee,36.20172,-88.41822
622099,0,31,56.45,88.95,136.45,200.2,136.45,1,1,300000,0,1,Austin,Texas,30.26759,-97.74299
623099,0,37,39.5,78.5,134.5,210.0,39.5,1,2,300000,0,1,Birmingham,Alabama,33.52068,-86.81176
624099,0,37,44.45,80.95,134.45,206.2,80.95,1,1,200000,0,1,Arkadelphia,Arkansas,34.12098,-93.05413
625099,0,30,33.45,61.95,103.45,159.2,103.45,1,1,100000,1,1,Saint Louis,Missouri,38.62775,-90.19956
626099,0,33,56.45,88.95,136.45,200.2,136.45,1,1,300000,1,1,Gulfport,Mississippi,30.38032,-89.09189
627099,0,32,34.25,66.75,114.25,178.0,178.0,1,1,100000,1,1,Sedalia,Missouri,38.71077,-93.22806
628099,0,31,40.45,72.95,120.45,184.2,40.45,1,1,100000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
629099,0,30,37.7,68.7,112.7,172.2,112.7,1,2,100000,1,1,Crossville,Tennessee,35.94836,-85.0265
630100,1,32,41.7,76.7,126.7,194.2,76.7,1,2,300000,0,1,Austin,Texas,30.26759,-97.74299
631100,1,37,44.45,80.95,134.45,206.2,80.95,1,1,300000,1,1,Miami,Florida,25.77481,-80.19773
632100,1,34,40.45,72.95,120.45,184.2,72.95,1,1,400000,0,1,Kansas City,Missouri,39.10345,-94.58311
633101,0,36,40.45,72.95,120.45,184.2,72.95,0,1,700000,1,1,Clemson,South Carolina,34.68268,-82.84058
634101,0,34,40.45,72.95,120.45,184.2,72.95,1,1,100000,1,1,Topeka,Kansas,39.04928,-95.67118
635101,0,37,45.7,84.7,140.7,216.2,84.7,1,2,200000,1,1,Pine Bluff,Arkansas,34.22353,-92.0034
636101,0,34,34.25,66.75,114.25,178.0,66.75,0,1,100000,1,1,Albany,Georgia,31.58111,-84.15601
637101,0,31,41.7,76.7,126.7,194.2,194.2,1,2,400000,1,1,Greenville,Texas,33.13907,-96.10678
638101,0,33,44.2,84.2,139.2,214.2,139.2,0,4,200000,1,1,Selma,Alabama,32.41179,-87.02223
639101,0,35,40.45,72.95,120.45,184.2,120.45,1,1,100000,1,1,Clovis,New Mexico,34.40523,-103.20534
640102,1,34,34.25,66.75,114.25,178.0,66.75,1,1,200000,1,1,Cross Timbers,Missouri,38.02394,-93.22931
641102,1,32,57.7,92.7,142.7,210.2,142.7,1,2,300000,1,1,Scottsboro,Alabama,34.6852,-86.09461
642102,1,37,44.45,80.95,134.45,206.2,44.45,0,1,200000,1,1,Overton,Nebraska,40.73869,-99.5383
643102,1,32,56.45,88.95,136.45,200.2,88.95,1,1,100000,0,1,Tampa,Florida,27.94653,-82.45927
644102,1,39,44.45,80.95,134.45,206.2,44.45,1,1,400000,1,1,Knoxville,Tennessee,35.96068,-83.92103
645102,1,35,40.45,72.95,120.45,184.2,40.45,1,1,100000,0,1,Rule,Texas,33.1847,-99.89434
646102,1,33,42.95,80.45,132.95,204.2,80.45,1,3,400000,1,1,Baton Rouge,Louisiana,30.44334,-91.18699
647102,1,35,38.0,78.0,133.0,208.0,78.0,1,4,300000,1,1,Mobile,Alabama,30.68648,-88.05297
648102,1,36,38.25,74.75,128.25,200.0,38.25,0,1,100000,1,1,Quincy,Illinois,39.93559,-91.39583
649102,1,31,56.45,88.95,136.45,200.2,88.95,1,1,100000,1,1,Alexandria,Louisiana,31.31266,-92.44568
650103,0,32,56.45,88.95,136.45,200.2,88.95,1,1,100000,1,1,Austin,Texas,30.26759,-97.74299
651103,0,32,42.95,80.45,132.95,204.2,80.45,1,3,300000,1,1,Tampa,Florida,27.94653,-82.45927
652103,0,37,44.45,80.95,134.45,206.2,134.45,1,1,100000,0,1,Selma,Alabama,32.41179,-87.02223
653104,1,35,37.45,69.95,117.45,181.2,69.95,1,1,300000,0,1,Bloomington,Illinois,40.48535,-88.99772
654104,1,31,42.95,80.45,132.95,204.2,42.95,1,3,200000,0,1,Alexandria,Louisiana,31.31266,-92.44568
655104,1,36,45.7,84.7,140.7,216.2,216.2,1,2,500000,0,1,Greenville,Texas,33.13907,-96.10678
656104,1,33,56.45,88.95,136.45,200.2,88.95,1,1,100000,0,1,Darrouzett,Texas,36.44582,-100.32537
657104,1,31,60.2,100.2,155.2,230.2,100.2,1,4,200000,0,1,El Paso,Texas,31.75916,-106.48749
658104,1,36,59.95,101.45,159.95,239.2,159.95,0,3,900000,1,1,Effingham,Illinois,39.11922,-88.53759
659104,1,36,40.45,72.95,120.45,184.2,72.95,1,1,200000,0,1,Macon,Georgia,32.83998,-83.62808
660105,0,33,42.95,80.45,132.95,204.2,42.95,1,3,100000,1,1,Kansas City,Missouri,39.10345,-94.58311
661105,0,39,44.45,80.95,134.45,206.2,206.2,1,1,100000,1,1,Little Rock,Arkansas,34.7487,-92.27485
662105,0,38,44.45,80.95,134.45,206.2,44.45,1,1,300000,1,1,Shreveport,Louisiana,32.51487,-93.74689
663106,1,35,58.95,96.45,148.95,220.2,148.95,1,3,700000,0,1,Brownwood,Texas,31.72527,-98.98071
664106,1,37,61.7,100.7,156.7,232.2,61.7,1,2,100000,0,1,Miami,Florida,25.77481,-80.19773
665106,1,30,37.7,68.7,112.7,172.2,112.7,1,2,300000,1,1,Shreveport,Louisiana,32.51487,-93.74689
666106,1,32,40.45,72.95,120.45,184.2,184.2,1,1,200000,0,1,Miami,Florida,25.77481,-80.19773
667106,1,50,55.0,102.0,170.0,261.5,261.5,1,2,400000,1,1,Elk City,Oklahoma,35.41228,-99.41723
668106,1,45,52.25,97.75,162.25,249.5,97.75,1,3,700000,0,1,Leslie,Missouri,38.4181,-91.23161
669106,1,49,53.75,98.25,163.75,251.5,98.25,1,1,100000,0,1,Oklahoma City,Oklahoma,35.47203,-97.52107
670107,0,41,49.75,90.25,149.75,229.5,90.25,1,1,500000,1,1,Jackson,Mississippi,32.29869,-90.18049
671107,0,48,47.5,94.5,162.5,254.0,47.5,1,2,400000,1,1,Murfreesboro,Tennessee,35.84439,-86.39435
672107,0,49,55.0,102.0,170.0,261.5,102.0,1,2,300000,1,1,Gulfport,Mississippi,30.38032,-89.09189
673107,0,46,56.25,105.75,176.25,271.5,176.25,1,3,500000,1,1,Tyler,Texas,32.34763,-95.2943
674107,0,46,72.25,121.75,192.25,287.5,192.25,0,3,100000,1,1,Braggs,Oklahoma,35.66375,-95.19859
675107,0,44,49.75,90.25,149.75,229.5,90.25,1,1,100000,1,1,Tallahassee,Florida,30.43977,-84.28065
676107,0,44,49.75,90.25,149.75,229.5,229.5,1,1,300000,0,1,Temple,Texas,31.09747,-97.34303
677107,0,44,49.75,90.25,149.75,229.5,90.25,1,1,100000,0,1,Spalding,Nebraska,41.68826,-98.36818
678107,0,44,68.25,113.75,178.25,265.5,178.25,1,3,800000,0,1,Jefferson City,Missouri,38.57751,-92.17784
679107,0,43,51.0,94.0,156.0,239.5,94.0,1,2,100000,0,1,Kansas City,Missouri,39.10345,-94.58311
680108,1,42,49.75,90.25,149.75,229.5,49.75,1,1,300000,1,1,Selma,Alabama,32.41179,-87.02223
681108,1,43,43.5,86.5,148.5,232.0,43.5,1,2,300000,1,1,Alexandria,Louisiana,31.31266,-92.44568
682108,1,49,53.75,98.25,163.75,251.5,53.75,1,1,200000,0,1,Saint Augustine,Florida,29.89469,-81.31452
683108,1,44,44.75,90.25,154.75,242.0,90.25,1,3,500000,1,1,Pine Bluff,Arkansas,34.22353,-92.0034
684108,1,41,49.75,90.25,149.75,229.5,149.75,1,1,200000,1,1,Austin,Texas,30.26759,-97.74299
685108,1,46,53.75,98.25,163.75,251.5,98.25,0,1,200000,1,1,Marietta,Georgia,33.95319,-84.54588
686108,1,43,65.75,106.25,165.75,245.5,106.25,1,1,100000,0,1,Cape Girardeau,Missouri,37.30271,-89.54453
687108,1,48,56.25,105.75,176.25,271.5,176.25,1,3,100000,1,1,Miami,Florida,25.77481,-80.19773
688108,1,46,49.75,90.25,149.75,229.5,90.25,1,1,900000,0,1,Dallas,Texas,32.77815,-96.7954
689108,1,48,71.0,118.0,186.0,277.5,186.0,1,2,200000,1,1,Chattanooga,Tennessee,35.04672,-85.30947
690109,0,45,44.75,90.25,154.75,242.0,90.25,1,3,100000,1,1,Anniston,Alabama,33.65711,-85.81945
691109,0,42,51.0,94.0,156.0,239.5,156.0,1,2,100000,1,1,Alexander,Kansas,38.46833,-99.55285
692109,0,44,52.25,97.75,162.25,249.5,97.75,1,3,100000,1,1,Zanoni,Missouri,36.68382,-92.33117
693109,0,49,64.75,114.25,184.75,280.0,280.0,1,3,200000,1,1,Miami,Florida,25.77481,-80.19773
694109,0,50,69.75,114.25,179.75,267.5,179.75,1,1,200000,0,1,Saint Louis,Missouri,38.62775,-90.19956
695109,0,44,52.25,97.75,162.25,249.5,52.25,0,3,200000,1,1,Houston,Texas,29.76058,-95.36968
696109,0,42,52.25,97.75,162.25,249.5,97.75,1,3,400000,1,1,Houston,Texas,29.76058,-95.36968
697109,0,49,43.25,87.75,153.25,241.0,87.75,1,1,100000,1,1,Springfield,Illinois,39.80105,-89.6436
698109,0,42,51.0,94.0,156.0,239.5,156.0,0,2,100000,1,1,Austin,Texas,30.26759,-97.74299
699109,0,42,51.0,94.0,156.0,239.5,51.0,1,2,100000,1,1,Hot Springs National Park,Arkansas,34.5116500261,-93.0535500511
